anidbid,mal_id,thetvdb_id
12233,33486,305074
12234,33487,318860
12235,33489,318161
12237,33490,283930
12238,33502,325208
12240,33506,248035
12241,37346,291286
12244,,321496
12245,33513,283947
12246,,305082
12252,33531,341429
12253,33532,325190
12254,33541,309151
12256,34086,311014
12258,33566,79237
12261,33572,315095
12262,33573,320002
12263,33581,283935
12264,33589,81115
12266,33654,329313
12269,33183,304476
12273,33668,315100
12274,33669,304476
12276,33674,278155
12280,33690,315099
12283,33712,295897
12284,33724,301920
12287,33726,80587
12290,33731,318984
12291,,314031
12292,33733,345384
12296,33737,402182
12300,33743,319982
12301,33746,300110
12307,33775,316049
12308,33771,317454
12317,33795,304110
12318,33797,324711
12319,33803,317829
12321,33811,262856
12322,33814,317391
12323,33820,317391
12324,33834,318951
12327,33836,319454
12329,33840,321696
12332,,270065
12333,33850,342182
12337,33889,332161
12339,33899,337336
12344,,305074
12349,33948,321695
12350,33949,304489
12351,33950,331753
12359,34549,324355
12361,,262098
12362,33966,349498
12369,33983,319999
12372,33985,316837
12374,33988,316931
12381,34008,311149
12384,34009,317682
12385,34012,329820
12387,34013,317866
12394,34077,245821
12395,34019,321532
12398,34021,71863
12400,34028,320004
12407,34034,76703
12409,34514,316998
12410,34052,327035
12411,34051,319456
12414,34055,307111
12417,34076,269876
12418,34088,320560
12419,34096,79895
12420,34100,269319
12422,34102,320169
12424,34103,314361
12425,34104,327507
12426,34106,289903
12428,34125,306743
12429,34126,301165
12430,34134,293088
12431,34136,307868
12433,34148,320003
12436,34152,270058
12439,34161,294002
12441,,313665
12442,33071,305075
12450,34176,317828
12451,34177,329826
12460,34208,413557
12461,34209,355576
12462,34213,318271
12472,34238,300989
12483,34257,326337
12485,34262,325373
12494,34280,327007
12496,34279,335116
12498,34281,254653
12500,34445,284263
12501,,284263
12502,34289,319998
12503,34290,321820
12509,34302,321820
12519,34321,353666
12522,34332,354637
12523,34338,341395
12524,34337,330087
12526,34350,324709
12542,34368,329823
12543,34394,284263
12545,34382,337120
12546,34383,327008
12548,34389,321496
12549,34391,305171
12550,34392,319995
12551,34393,325192
12553,34402,321698
12554,34403,329422
12557,34411,333857
12558,34414,315103
12560,33926,326270
12562,34420,344974
12563,34427,325198
12564,34430,72454
12566,34437,79525
12567,,79525
12569,34443,348742
12571,34451,289886
12574,34465,248035
12575,34467,271591
12576,35248,327010
12577,34471,275582
12578,34474,333239
12602,34494,321536
12603,34497,336404
12608,34501,321531
12618,34504,173271
12621,34513,311149
12622,34658,335088
12625,34522,275609
12637,34525,327597
12646,34540,76703
12648,34539,72775
12651,34547,328001
12652,34543,321691
12653,34542,321209
12654,34544,305082
12655,34550,326439
12656,33605,321503
12657,34561,321869
12658,34552,317436
12660,34565,327016
12661,34566,321285
12663,32613,321234
12665,34572,331753
12673,34580,328826
12674,34589,319999
12675,34591,82788
12681,34599,326109
12683,34604,332984
12685,,312559
12686,34607,317206
12689,32547,272316
12691,34612,313435
12693,34620,359955
12694,34618,332162
12700,34636,327014
12701,,81110
12703,34670,301920
12704,34662,326332
12712,34712,332159
12713,35960,259638
12718,34738,317829
12723,34745,328847
12731,34771,332992
12737,34787,282059
12739,36397,333237
12743,34798,330692
12745,34799,327037
12746,34800,329829
12760,,325375
12761,34822,325197
12762,34825,328823
12781,34839,337621
12789,34852,325022
12790,34863,315098
12803,34881,329821
12809,34901,339076
12814,34902,328822
12818,34905,325374
12819,34914,309532
12820,34915,333234
12825,34927,311832
12834,34933,327572
12835,34934,327015
12836,34941,87491
12837,34944,305075
12888,34964,337939
12889,34966,79106
12897,34973,306407
12899,34975,330094
12900,34978,315092
12906,34984,337122
12909,35000,81831
12915,35006,306407
12919,34776,26796
12921,35015,327261
12942,35062,316842
12944,35067,300989
12947,35069,326336
12952,35073,294002
12954,35075,275613
12956,35076,333709
12957,35078,335113
12959,35079,333152
12962,35082,289884
12968,,284439
12982,,278157
12985,35114,329828
12986,35120,338192
12993,35182,286853
12994,35180,306269
12995,35183,341438
12996,35198,270065
13004,35203,329992
13005,35204,329528
13006,35206,321820
13017,35220,329827
13019,35224,327718
13023,35222,335235
13030,35241,332979
13031,35240,328827
13033,35247,102261
13034,35249,344220
13035,35250,332980
13036,35251,333233
13037,35252,372129
13038,36220,336385
13039,35254,317820
13050,35303,257755
13053,35298,339447
13055,35313,319997
13056,35314,321671
13057,35315,320459
13060,35320,70668
13067,35330,339278
13068,35333,313488
13069,35334,314284
13070,35335,291724
13071,35332,283243
13098,38799,73749
13099,35370,262856
13106,35376,293121
13108,,283929
13114,35427,332987
13117,35434,329993
13123,35466,299508
13144,39046,265386
13145,35480,329831
13147,35484,333232
13152,35503,346988
13153,35507,329822
13160,35540,337013
13162,35982,273004
13165,35557,331787
13167,35567,273004
13171,34300,328670
13172,35589,337622
13176,35608,261862
13187,36990,272316
13192,,330086
13197,35635,330138
13198,,329326
13199,35639,332160
13205,35672,264523
13206,35673,264523
13207,35678,289884
13217,35712,334706
13219,35714,271591
13224,35730,330088
13225,35737,431093
13237,35757,324710
13238,35756,344076
13239,35759,278154
13241,35760,267440
13244,35788,289909
13245,35789,272309
13246,35790,353712
13248,35237,329422
13250,35821,337350
13252,35828,337019
13254,35835,352854
13255,35834,348706
13256,35838,332983
13257,35839,337623
13258,35842,78878
13259,35849,337017
13260,35847,349418
13263,,79895
13266,35857,71863
13269,33875,111011
13270,35860,337936
13271,35231,329823
13273,35868,447951
13274,35883,326337
13276,35889,337617
13281,35905,336406
13282,35923,293647
13283,35928,341434
13286,35946,284131
13288,35949,305171
13291,35964,78881
13293,35968,341425
13295,35972,114801
13296,35983,346948
13299,40148,372084
13300,35988,339401
13301,35984,81115
13307,35994,344844
13309,35997,337123
13310,38040,303867
13311,35999,332985
13312,36000,352875
13313,36001,342001
13317,34626,303867
13322,36009,332978
13329,36022,245821
13331,36023,344315
13332,35321,278157
13334,35072,321285
13335,36027,332981
13336,36029,337121
13337,36028,338455
13341,36037,264053
13345,36038,332771
13346,36039,340890
13347,36040,351487
13348,40256,334180
13355,36049,303725
13360,36077,304475
13361,36083,317206
13362,36094,339276
13376,36108,337015
13380,36119,319997
13385,36124,335237
13389,36135,335039
13390,36144,333881
13398,36166,97621
13401,36196,317665
13402,,334707
13412,36982,340233
13413,36228,319997
13417,36245,335316
13421,36259,336973
13424,36266,341998
13426,36267,344222
13430,,305089
13434,36296,340011
13437,36309,341439
13439,36316,346676
13440,36317,353219
13441,37268,353455
13447,36184,379282
13469,36318,328670
13473,,343237
13477,36407,354602
13480,36431,319995
13481,36432,83322
13485,36456,305074
13486,36246,301920
13487,36458,391883
13491,35677,289884
13492,36470,341432
13493,36474,259640
13494,36475,335815
13495,36483,313487
13496,,335952
13497,37023,343054
13498,36510,351049
13499,36511,281249
13500,36516,337020
13502,36513,345230
13503,36522,321503
13505,36525,342117
13507,36531,340263
13508,38897,269319
13510,36536,299742
13511,36537,299742
13512,36538,82788
13513,36548,336480
13515,36560,334706
13517,36563,341437
13518,36565,341436
13524,36587,319981
13526,36593,340261
13527,36616,307375
13528,35777,347929
13533,36633,264663
13534,36632,352564
13536,36649,343384
13537,36652,342181
13538,36653,352796
13539,36654,347295
13540,36655,85192
13543,36688,284719
13546,36702,267440
13548,36704,270065
13552,36726,344980
13559,36728,340786
13564,36754,339922
13570,36777,79880
13571,36783,262098
13573,36784,340518
13580,36792,319410
13581,36793,342010
13582,36797,340462
13583,36800,304900
13588,36455,340497
13589,36817,347468
13591,36827,197261
13592,36828,341985
13597,,339331
13599,36847,339277
13605,35798,72454
13612,36862,326109
13613,36864,342316
13618,36871,356041
13619,36873,347160
13624,36882,357019
13625,36884,343815
13626,36885,281275
13629,36945,347226
13633,36896,305074
13634,36848,307812
13635,37476,245821
13636,36904,346744
13637,36906,347215
13643,36915,353666
13644,36914,353666
13645,37286,342601
13649,36927,76703
13655,36934,339203
13656,36943,343076
13657,36946,295068
13658,36949,289909
13659,36950,344980
13676,36976,343363
13688,36995,340261
13691,,102261
13693,50694,451711
13695,37007,340280
13696,37008,333239
13698,37021,350301
13703,37027,306407
13704,37029,275613
13705,37033,340138
13706,37036,344194
13713,41595,246381
13717,37055,315500
13718,37086,327572
13728,34284,284263
13733,37096,345377
13734,37105,343913
13735,37106,353296
13740,37126,315092
13742,37140,341996
13743,37141,346931
13745,37154,355970
13750,37171,346798
13752,,345381
13753,37188,341988
13755,37204,345382
13756,37206,352355
13757,37210,347425
13760,37221,351319
13767,37202,342131
13768,37232,353603
13770,,358890
13774,37245,345055
13779,37254,344221
13781,37258,342345
13783,37259,348294
13791,37283,339076
13793,,313665
13795,37302,354199
13797,37311,354199
13806,,345341
13807,37324,275582
13812,33191,262954
13813,37338,344200
13826,37345,368562
13829,37347,289882
13830,37348,289882
13831,37349,350166
13838,37368,310027
13839,37374,354197
13840,37377,318860
13841,37379,251982
13843,37388,85192
13844,37393,368861
13845,37395,347578
13848,37403,365720
13849,,428888
13859,37422,326337
13869,37426,357047
13871,37430,352408
13875,37433,345233
13890,37438,349993
13891,37436,350084
13893,37435,354154
13894,,262090
13896,37446,347294
13897,37448,345232
13898,37447,351743
13899,37451,355624
13900,37450,345596
13901,37449,272129
13904,37458,348601
13911,37475,350555
13912,38199,356311
13913,37481,346943
13914,37484,325374
13916,37487,347467
13917,37491,79895
13918,37490,305077
13923,37496,345100
13925,37497,351751
13926,37501,340261
13934,37509,354164
13939,37510,307375
13941,,326109
13944,37517,347194
13945,37521,359274
13946,37520,354167
13947,37522,369140
13948,37525,369143
13950,37078,326270
13952,37555,352569
13956,37561,352573
13958,37601,348687
13959,37569,346947
13960,37571,349496
13964,37576,372939
13965,37578,346942
13966,37579,352212
13971,37584,352679
13972,,349733
13973,37587,382868
13977,37596,339278
13978,37598,346945
13979,37597,352684
13980,37599,387391
13981,37600,13981
13987,54769,456359
13989,37614,358411
13991,37621,337936
13995,37646,340518
14000,37655,339072
14001,37657,353297
14002,37662,349459
14008,37675,294002
14013,37987,330139
14017,37704,306743
14025,37716,352681
14026,37722,352839
14038,37744,360708
14039,37747,293647
14042,37764,142601
14044,37769,348719
14047,37773,250022
14049,37778,349219
14051,37779,348002
14053,37786,348065
14059,37799,281249
14061,37804,284564
14063,37806,358180
14064,,328827
14068,37823,352683
14075,37869,320002
14076,37870,320002
14077,37873,349497
14085,,338455
14086,37885,347734
14087,37890,371193
14088,37893,271591
14091,37914,413555
14094,37920,354193
14098,37924,327261
14100,37926,361713
14103,37940,360553
14105,37952,360154
14107,38000,348545
14108,38021,301920
14109,37965,352853
14111,37999,354198
14112,,349640
14113,37998,354168
14124,37997,341434
14127,37996,346798
14134,,362588
14135,38540,197261
14136,37994,339353
14156,37993,355969
14162,37208,341295
14165,37956,342010
14172,37964,358331
14173,37991,262954
14174,37992,352326
14177,37958,309208
14182,37990,341438
14183,38022,301920
14185,37989,338455
14187,37988,344222
14189,38249,313435
14192,38009,363144
14193,37975,342181
14195,36515,321690
14196,37986,283935
14198,37976,351953
14199,37985,346744
14200,37972,369141
14201,37984,377902
14202,37962,337336
14203,38005,82484
14204,38006,402223
14205,38004,361217
14206,37983,335088
14213,37982,354170
14223,37980,353624
14229,37979,354171
14230,38003,305075
14232,38062,354298
14234,38080,358181
14236,,407704
14237,38083,353579
14238,38084,353666
14239,,353666
14241,38089,353244
14242,38091,359832
14244,43684,353090
14245,38098,360761
14247,38101,355966
14253,38145,355968
14255,38157,355971
14256,38150,360580
14257,38161,355219
14258,38162,354194
14259,38163,350301
14288,38409,358612
14289,38186,359095
14290,38175,350052
14291,38192,402299
14292,40137,374768
14308,38226,360593
14318,38234,81797
14327,38235,345384
14339,38251,353247
14349,38254,353246
14360,38256,370931
14371,38262,336973
14381,38268,352569
14386,38276,366702
14389,38284,353242
14390,38295,359014
14391,38297,361709
14392,38301,354636
14393,38302,372340
14396,38328,367277
14397,38329,345596
14398,38331,361439
14400,38337,278818
14401,38333,278818
14405,38349,341425
14406,38357,281253
14410,38390,368366
14412,38395,353608
14413,38397,359646
14416,38408,305074
14418,38422,346673
14420,38425,80158
14421,38431,344315
14426,38440,402836
14427,38449,356310
14428,38450,341295
14435,38472,357471
14437,38474,330692
14438,38475,330692
14439,38476,330692
14440,38480,360438
14441,38481,114921
14442,38483,368862
14444,38524,267440
14445,38529,367513
14447,38544,354675
14449,38555,371437
14453,38572,357431
14454,38573,362053
14459,38578,357448
14461,58173,412566
14467,38610,361707
14471,38619,361751
14472,38628,355025
14476,38656,355220
14477,38659,369048
14479,38663,375688
14480,38664,313185
14482,43697,398144
14483,38668,370761
14485,38669,313534
14486,38670,369801
14487,38672,357448
14488,38671,355480
14489,38673,356777
14490,38680,357488
14491,38691,355774
14493,38707,360445
14494,38693,294002
14495,40192,369139
14496,39592,319976
14497,38715,368974
14498,38719,358154
14501,38720,71863
14504,38731,273005
14506,36951,76665
14507,38735,356032
14511,38749,356155
14512,38753,361705
14514,38759,360579
14516,38767,326337
14519,38778,360010
14520,38770,72454
14522,38787,360011
14523,38790,373679
14526,38793,352408
14528,,356486
14530,38814,359836
14531,38815,346744
14535,38830,374787
14537,38835,384778
14540,38843,376038
14543,36963,358425
14544,38850,357448
14545,38853,382958
14548,38860,352679
14550,38881,360786
14552,38883,278157
14553,38889,358181
14556,,313665
14561,38903,421103
14564,38909,362429
14569,38920,361756
14570,38924,335088
14571,38935,361351
14572,38528,328670
14573,38936,357492
14574,38940,361491
14579,38958,353666
14580,38959,357492
14582,,79835
14583,38851,357277
14590,38992,368358
14591,38993,337936
14598,40151,373360
14602,39017,368565
14603,39026,360502
14616,39487,71863
14618,39030,368905
14623,39049,347215
14627,39063,359645
14630,39071,363143
14631,39078,345382
14648,39183,380661
14655,39184,372853
14658,39194,370891
14659,39195,361013
14660,39196,369144
14661,39198,361456
14662,39199,361714
14663,37618,358828
14664,39221,361752
14678,39247,318893
14687,39277,275582
14688,39282,339076
14689,,348545
14690,39292,377034
14693,39324,362839
14694,39325,353608
14695,39326,361749
14698,,360675
14701,39355,342131
14706,39382,358331
14707,39388,371444
14710,39456,362052
14717,39417,361704
14718,41094,376751
14721,39463,374198
14722,40850,374769
14727,39468,366263
14728,39469,321532
14729,39470,321532
14733,39380,352327
14734,39489,385812
14735,39491,262090
14744,39506,370895
14746,39519,385314
14747,39518,387060
14748,48453,402834
14750,39523,369395
14751,39527,361754
14755,39531,361017
14756,39533,361218
14757,39534,368364
14758,39535,371310
14759,39539,367067
14764,39547,267435
14767,39551,352408
14772,39555,348742
14776,39565,305074
14777,39567,368757
14780,39570,346673
14782,39576,350166
14784,39574,361386
14785,39575,372921
14788,39583,373676
14789,39582,372238
14791,39586,346931
14792,39587,305089
14794,39589,354636
14795,39590,368553
14796,39597,259640
14797,40542,313435
14798,39609,372959
14801,39617,348002
14802,39619,320002
14804,,259675
14805,39620,366358
14810,39638,267705
14811,39643,366411
14815,39681,386713
14819,39701,284131
14822,39710,372534
14824,39725,394678
14825,39728,371311
14827,39730,372361
14840,39741,330139
14854,39419,364538
14857,39653,319997
14858,40320,369749
14875,36618,311607
14890,38198,284131
14903,39783,355966
14904,39790,371108
14907,39792,370769
14908,39799,366706
14912,39806,369735
14914,39808,272316
14916,39811,359645
14918,39819,359095
14922,39836,271591
14924,,364542
14934,39893,408919
14935,39894,289884
14939,40165,377972
14940,39917,408700
14941,39651,307375
14948,39935,356041
14951,39940,289909
14952,39942,374491
14953,39948,347467
14956,39959,327261
14957,39960,360553
14960,39966,376037
14964,39988,357471
14965,39987,361217
14966,39990,371849
14968,40004,359095
14969,40010,371662
14971,40369,250022
14972,39978,366357
14977,40028,267440
14978,37932,326270
14987,40046,370377
14988,40417,357488
14990,40052,376144
14994,40056,378878
14995,40059,338455
14996,40085,371667
14997,40060,366460
15001,40074,373082
15002,40075,384017
15004,39676,379528
15007,40097,80009
15013,40128,372660
15014,40129,374471
15016,40136,374472
15021,40154,355025
15023,40178,369145
15024,40196,369146
15026,40166,347578
15028,40174,351953
15032,55978,329564
15033,40197,370373
15034,40215,346744
15035,40080,326270
15036,40228,313676
15038,40230,373276
15045,40262,278157
15047,40266,370508
15048,40272,372853
15063,40333,369026
15065,40295,376812
15067,40351,76703
15070,40356,353712
15071,40357,353712
15072,40358,378809
15073,40359,381769
15084,41777,358138
15092,40940,375295
15095,40397,387840
15096,40392,369719
15097,40403,372836
15100,,264663
15101,40423,370501
15106,41461,264663
15107,40436,379923
15110,40269,354179
15111,40454,289882
15113,40456,348545
15121,40483,373680
15126,40485,272129
15128,40488,407695
15130,40486,272129
15131,40496,375927
15132,40497,278329
15133,40504,341436
15134,40506,378522
15135,40507,357019
15136,40513,371040
15138,40515,370768
15142,40526,398083
15143,40529,367067
15144,40530,388737
15145,40532,371000
15146,40540,259640
15156,40550,371097
15198,40578,71863
15201,40586,389377
15202,40571,371436
15206,40590,79880
15207,40591,354198
15215,40594,386933
15216,40595,387027
15229,40602,356032
15230,40608,402231
15231,40610,373345
15240,40620,401234
15241,40623,378049
15254,40665,346988
15255,40664,346988
15257,40679,389250
15259,40682,259635
15260,40685,395315
15266,40708,380655
15267,40716,372833
15268,40714,374493
15271,40729,341437
15272,40738,373701
15274,,373728
15275,40748,377543
15277,40750,388575
15278,40752,399147
15279,,78923
15280,40758,374495
15281,40763,372753
15283,40776,278157
15284,40778,312664
15285,40783,377679
15286,40786,373131
15289,40803,373275
15293,40815,366263
15294,40814,173271
15297,40833,388485
15298,40834,391625
15299,40839,380654
15300,40841,366263
15301,40842,386353
15305,40852,355774
15307,40854,349497
15308,40858,262090
15309,40861,373770
15312,40870,392925
15313,40879,388317
15318,40901,337622
15319,40902,289909
15320,40904,388643
15321,40906,374191
15322,40907,283934
15323,40908,390382
15324,40911,385542
15327,40930,392491
15328,40934,378034
15329,40936,368862
15330,40935,361013
15332,40938,390306
15333,40942,345055
15335,40956,355480
15336,40957,370891
15338,40958,386577
15339,40960,402094
15340,40961,390384
15341,40964,391465
15342,40974,386572
15344,40983,376684
15348,40995,358890
15350,41006,385002
15351,41025,375271
15355,41062,379920
15358,41074,376003
15359,41084,326109
15362,41103,397860
15363,41109,272128
15364,41120,376211
15365,41124,379306
15371,,358890
15372,41146,369146
15374,41169,400512
15378,41205,354636
15381,40784,358612
15382,41226,381406
15389,41265,397250
15390,41266,379918
15391,40221,376729
15393,41206,380103
15397,40005,328670
15400,41312,380477
15403,,379925
15408,41353,378556
15409,41345,386818
15411,41364,319995
15413,41372,381768
15415,41380,383518
15421,41389,385077
15423,41392,388381
15428,41402,369144
15429,41778,358138
15431,41405,357354
15437,41433,378879
15438,41439,339076
15440,41456,394340
15441,41457,378609
15447,41466,382658
15448,41468,389459
15449,41467,74796
15450,41471,269872
15453,41915,419444
15456,41487,352408
15457,41488,385374
15459,41491,284131
15460,42387,346931
15461,41497,353666
15464,41514,373679
15467,41520,389227
15468,41521,389082
15472,41530,370931
15473,41319,264533
15475,32863,283947
15476,41556,397425
15480,41283,379742
15482,41573,372939
15483,41574,389234
15484,41587,305074
15485,41589,397280
15489,41558,376126
15492,41619,386714
15493,41623,347425
15497,41659,355219
15499,41674,79839
15501,41688,392988
15502,41694,380402
15505,41710,389422
15512,41750,73749
15513,41762,392212
15519,41783,386191
15522,41812,400642
15528,41833,400015
15530,41834,387510
15536,41842,254899
15546,41911,384485
15547,56146,437799
15557,41899,388006
15559,41930,384757
15561,41946,388644
15565,42030,269319
15576,41611,380207
15577,42071,284263
15578,42072,400134
15582,42091,267440
15593,42203,305089
15596,42205,383837
15597,42192,388645
15599,38536,313488
15600,42238,327261
15601,42249,393478
15602,42250,392195
15603,42260,384424
15604,42282,371437
15609,42307,392668
15610,42310,384541
15612,42321,398095
15615,40735,384641
15617,40435,386257
15619,42340,388574
15621,42351,401874
15622,42361,385278
15625,42385,425814
15626,42161,383488
15627,42391,300989
15628,42395,396903
15630,,389232
15634,42429,366263
15644,38990,388248
15646,42516,400398
15647,42506,395022
15648,40730,388672
15656,42544,386570
15659,42571,388536
15660,42568,398106
15665,42587,284263
15666,42590,397965
15672,42603,305074
15676,42625,401856
15678,42627,388445
15683,41917,388678
15689,42668,386981
15690,42670,377034
15697,,389474
15702,42745,363143
15708,42774,394143
15712,42803,378049
15713,42808,402726
15715,42822,391365
15716,42825,392196
15720,42826,397831
15724,42862,353608
15727,42883,389235
15728,42886,343237
15731,42892,399117
15732,42894,82788
15733,42897,388593
15734,32455,388739
15735,42916,259640
15736,42923,388858
15737,42940,406152
15738,42938,357488
15739,42941,344220
15741,42959,360553
15742,42962,381406
15743,42963,380654
15744,42976,389200
15746,42981,394792
15748,43001,394293
15749,42994,347215
15756,43007,396052
15770,43229,389696
15772,43299,390028
15774,43325,385542
15779,43439,396876
15785,40979,391299
15788,43470,368358
15795,43523,390832
15804,43591,400245
15806,43608,354198
15807,43609,354198
15810,43691,401258
15811,43690,391006
15812,43692,391005
15813,43693,391008
15814,43694,412322
15827,43735,411827
15828,43741,402005
15830,43756,395746
15832,43760,402607
15833,43763,397870
15834,43767,402003
15839,43771,423731
15841,43778,128411
15847,44040,394705
15848,43814,391736
15849,44041,400705
15851,43969,395486
15853,44037,400573
15855,,397070
15865,44055,404886
15866,44081,313487
15867,44218,392226
15869,44141,355969
15872,44191,392944
15873,44200,305074
15875,44203,398544
15876,44204,368565
15879,44208,271591
15899,44248,251047
15901,44273,376043
15902,44087,79895
15904,44275,409952
15905,44276,395156
15906,44274,400003
15910,56835,443905
15912,44387,407852
15914,44511,397934
15917,44516,406168
15918,44524,393301
15921,44583,386577
15930,44881,383518
15931,44931,385077
15932,44942,393810
15934,44940,283934
15936,44961,399902
15938,45055,401899
15939,42640,380207
15943,45425,403296
15945,45486,386572
15949,45489,346744
15952,45572,394013
15954,45576,371310
15955,45577,337336
15957,45587,400973
15961,45556,358612
15962,45618,400099
15964,45613,402117
15966,41224,381536
15967,44067,381536
15969,45560,402475
15975,45653,402337
15976,45665,400033
15980,45783,409307
15981,45782,396733
15982,45961,408477
15983,42653,395400
15987,46093,395198
15988,46095,397774
15989,46102,397208
15990,46431,267435
15993,46352,399990
15994,46381,340263
15995,48862,400398
15996,46422,402644
15997,46420,284131
15998,46471,397197
16000,46488,402642
16006,46604,401231
16007,44235,395483
16008,46650,392944
16009,46652,325374
16010,46654,337336
16012,46569,402474
16016,,364542
16018,46985,402636
16026,47158,404174
16027,47160,350166
16028,47159,400961
16029,47161,402374
16030,47163,402637
16031,47162,402640
16032,47164,289882
16033,47194,407306
16035,47250,398103
16036,47257,398555
16038,47391,397907
16041,44196,396395
16048,,397617
16053,47639,399467
16054,47778,348545
16055,47790,398193
16056,47398,348545
16057,47792,410768
16063,47917,413522
16069,48239,402831
16071,48252,402124
16073,48316,407520
16077,48365,275582
16078,48363,407519
16081,48375,278329
16084,48391,400887
16090,48406,400584
16092,48411,79839
16100,48415,402652
16101,48417,375927
16102,48418,375927
16103,48414,398387
16104,48413,267441
16111,42519,359095
16112,48441,412573
16113,48438,411635
16126,48455,339076
16128,48466,402227
16129,48470,402093
16130,48471,401855
16132,48483,399121
16133,48486,358138
16135,48492,399222
16137,48488,385002
16138,48491,264523
16141,48505,384485
16163,48542,401950
16164,50612,355774
16165,48548,355966
16166,48553,400090
16168,48556,405661
16169,48561,377543
16171,48567,400032
16172,48569,378609
16174,48580,400133
16177,48583,267440
16179,44412,337284
16182,48633,401619
16183,48643,401902
16184,48644,401906
16185,48641,402180
16186,48649,400674
16187,48661,262954
16188,48675,400585
16190,48680,401876
16196,48702,402125
16200,48707,391005
16249,48742,401935
16250,48736,401233
16253,43729,353090
16256,48753,401911
16258,,348545
16259,,348545
16261,48761,401915
16262,48760,401279
16264,48775,411329
16265,48776,401918
16266,48777,401918
16267,48759,396393
16270,48779,409329
16274,48804,329820
16278,48820,219181
16280,48842,401920
16282,48849,401948
16285,48858,402127
16286,48857,402038
16290,44074,402033
16296,48895,294002
16297,48896,294002
16300,48926,402412
16310,48916,388317
16312,44068,384641
16320,48981,402893
16325,48997,405227
16350,49040,71863
16356,44406,413480
16358,49052,407840
16359,44069,376751
16363,49110,271591
16364,49109,380477
16367,49114,400133
16370,49123,349497
16373,49154,404525
16376,49160,412391
16377,49163,404716
16380,47410,70900
16383,49210,429983
16384,49211,404917
16385,,412880
16389,49220,405214
16390,49263,398106
16392,49233,315500
16393,49236,315500
16399,49285,410877
16403,49292,407682
16404,49291,370931
16407,49304,418279
16412,49316,272129
16417,49338,414312
16419,49342,405904
16420,49357,393190
16421,49361,357492
16424,49376,417570
16425,49385,411002
16426,49387,359274
16436,49275,415023
16441,49438,406592
16443,49469,361013
16445,49457,371437
16446,51958,420657
16457,49470,415240
16490,48941,328670
16494,49505,407575
16497,49514,407694
16502,49515,407850
16503,49519,407862
16505,49520,407833
16507,49521,272316
16508,49522,392988
16511,40885,408325
16512,49533,407998
16519,49596,408629
16525,49551,418740
16527,49556,408348
16531,49413,402033
16533,49590,140751
16536,49605,408734
16537,49613,415440
16538,49612,415188
16539,41515,370925
16540,49618,393810
16543,,424562
16553,49664,409185
16559,49721,337936
16560,49722,337936
16563,49691,409256
16564,49692,409264
16573,49709,375271
16579,49572,328670
16588,49766,409650
16589,49559,326270
16592,49587,380207
16595,44408,423688
16599,49730,409490
16600,49733,385542
16601,49738,409529
16602,49518,79840
16611,49776,409723
16614,49778,442540
16615,49780,414669
16616,44097,310311
16617,48694,310311
16618,40434,341295
16627,49784,369144
16629,49782,396876
16637,49785,410031
16664,49793,367277
16681,49819,400398
16700,49828,418364
16705,49831,410063
16708,53432,419975
16719,49915,313488
16720,42956,379528
16727,49842,371437
16732,49849,410147
16734,49854,318271
16755,49858,398555
16776,49877,352408
16785,49891,410378
16786,49889,390832
16792,49894,410425
16793,49918,305074
16794,50862,414907
16795,49909,410466
16796,49942,413474
16803,49926,348545
16804,49930,389422
16808,49939,415656
16825,49969,410760
16826,49979,411821
16827,49980,415138
16828,49981,387027
16841,50010,416846
16842,50012,416843
16843,44064,411106
16848,50021,411004
16855,50060,378522
16863,51805,343237
16878,50099,254899
16908,50139,411393
16912,50160,259635
16915,50172,307375
16917,50175,411625
16920,50185,411665
16921,50184,412076
16926,50197,385278
16927,50203,400512
16928,50204,411770
16931,50205,411800
16934,,416764
16936,50220,411893
16937,50221,411850
16940,50248,411914
16943,50250,415509
16947,50265,405920
16948,50273,412031
16950,50267,413411
16951,50275,259640
16953,50281,414107
16954,50284,412048
16956,50287,400015
16961,50307,385077
16962,50306,398544
16963,,284131
16965,50330,305075
16966,50338,412312
16967,50339,412354
16970,50380,412580
16971,50346,412374
16973,50348,379923
16976,50384,412626
16980,50379,412579
16981,50416,412696
16982,50392,412656
16983,50410,81797
16984,50421,412843
16986,49847,358828
16999,,424562
17001,50425,412806
17003,50438,360553
17005,50461,412826
17006,50470,412857
17014,50418,413122
17015,50481,412957
17023,50528,338455
17024,50552,272309
17027,50559,402182
17030,50582,413333
17031,50583,413335
17034,50586,413466
17038,50590,413515
17053,48549,355774
17056,50598,346744
17057,50599,271591
17061,50602,405920
17062,50607,413549
17063,50606,413542
17064,50608,393478
17065,50613,413578
17072,50631,402412
17073,50638,402231
17075,50652,422405
17076,50653,397208
17077,50672,404886
17078,50664,401915
17079,50663,339278
17089,50685,411329
17090,50689,415428
17091,50678,402227
17093,49571,392226
17094,50695,414207
17095,51191,313488
17096,50710,414096
17097,50709,414057
17098,50713,278329
17101,50604,419405
17108,50739,414221
17110,50738,389377
17118,50760,416684
17122,50401,379528
17125,50404,376751
17127,50789,418499
17131,50796,414562
17134,50803,388737
17140,50854,414845
17143,50864,414908
17146,50869,414947
17147,50871,414965
17150,50891,415061
17151,50673,415119
17156,50917,415280
17157,50923,415310
17159,50932,415378
17172,50985,415454
17175,,415677
17178,50955,415681
17183,50002,388645
